phrase	snomed_id	similarity
immune suppresant type	224960004	0.16051936
high pain threshold	262286000	0.18654412
high pain threshold	224960004	0.22696094
crohns	262286000	0.14898859
crohns	224960004	0.09572837
achy joints	262286000	0.25830442
achy joints	224960004	0.24891075
central pontine myelinolysis	40917007	0.155066
alcohol withdrawal	40917007	0.20460303
point intensive care	40917007	0.3874995
eyes,3 weeks	40917007	0.14282256
long term recovery	40917007	0.2223568
stomach pain	271681002	0.89769244
alcohol symtoms	271681002	0.23511663
long distances	271681002	0.27578393
motor skills	271681002	0.18331006
new symptoms	271681002	0.25349113
memory issues	224960004	0.12321804
help fullwords	40917007	0.10493471
wk	40917007	0.08346958
icu	40917007	0.3606389
mucus building	40917007	0.2259417
ca n't swallow	40917007	0.15098985
ibs	271681002	0.3335831
stomach pain	271681002	0.89769244
urine samples	271681002	0.14719431
celiac blood test	271681002	0.36816102
stomach pain	271681002	0.89769244
deep depression	224960004	0.31523108
suicide methods suggests	224960004	0.12543508
urgent gp appointment	224960004	0.11168018
god bless ♥♥	224960004	0.23881656
massive heart attack	22298006	0.47242302
massive heart attack	224960004	0.22462974
defib	22298006	0.28789702
defib	224960004	0.19409004
hospital total	22298006	0.20047714
hospital total	224960004	0.09127973
clopidogrel	22298006	0.2043086
clopidogrel	224960004	0.13121614
simva	22298006	0.01612072
simva	224960004	0.21243015
feeling lathargic	22298006	0.1165388
feeling lathargic	224960004	0.6066339
ginger	22298006	-0.01164449
ginger	224960004	0.21709548
vitamin e	22298006	0.21615826
vitamin e	224960004	0.05393673
... intracranial pressure	90673000	0.27920344
neurological symptoms	90673000	0.32189953
brain tumor	90673000	0.22080347
medical massage	90673000	0.26767948
muscle spasm	90673000	0.32044876
example tension migraines	90673000	0.10591205
shoulder blades	90673000	0.2430515
medical masseuse	90673000	0.26275045
citalopram	262286000	0.16009697
weight gain	262286000	0.737993
vicious circle	262286000	0.19571929
weight gain	262286000	0.737993
manual job	60119000	0.10000561
's fine	40917007	0.11459568
chest wall	60119000	0.25455818
chest wall	40917007	0.21525928
chest heaviness	60119000	0.35770082
chest heaviness	40917007	0.32502505
hematologist	60119000	0.20926338
hematologist	40917007	0.16143805
pulmonologist	60119000	0.18079351
pulmonologist	40917007	0.13058266
seizures sleep	60119000	0.44967327
seizures sleep	40917007	0.33321232
automatic nervous system	60119000	0.19989826
automatic nervous system	40917007	0.26262093
automatic nervous system dysfunction	60119000	0.21403345
automatic nervous system dysfunction	40917007	0.21702123
blood pressure	60119000	0.29180175
blood pressure	40917007	0.24079324
heart rate	60119000	0.36479157
heart rate	40917007	0.3053374
10mg 1x	60119000	0.21779095
10mg 1x	40917007	0.08553041
panic attacks	60119000	0.30546033
panic attacks	40917007	0.36120388
ribinose deficiency	60119000	0.45618987
ribinose deficiency	40917007	0.22243917
lb weights	60119000	0.22531691
lb weights	40917007	0.08204584
fmla	60119000	0.31805837
fmla	40917007	0.05915501
grad school	60119000	0.19634655
grad school	40917007	0.16248283
internal body shakes	60119000	0.19238538
internal body shakes	40917007	0.12587419
anxiety attacks	60119000	0.35469684
anxiety attacks	40917007	0.39314675
left leg	60119000	0.24173118
left leg	40917007	0.14838876
big hospital	60119000	0.18285516
big hospital	40917007	0.18978104
autoimmune neurology specialist	60119000	0.05432802
autoimmune neurology specialist	40917007	0.16908845
infed iv	60119000	0.11128795
infed iv	40917007	0.06629204
femoral arter	90673000	0.251656
ca n't	90673000	0.13532709
lexapro	262286000	0.2041941
prozac	262286000	0.2303165
dexilant	90673000	0.09891601
stomach ulcer pains	90673000	0.43921942
upper abdomen	90673000	0.22049378
stomach	271681002	0.7589104
weight gain	262286000	0.737993
... .tired..but sober	224960004	0.26135865
ferritin levels	60032008	0.1524168
heavy periods etc	60032008	0.10204035
brain fog	60032008	0.36405706
gp	60032008	0.06450745
different throught patients	22298006	0.09801415
chest pain	22298006	0.38938892
sustaind heart attack	22298006	0.5411211
mandibular hurt	22298006	0.2070274
hard pain	22298006	0.10701709
sharp chest pain	22298006	0.40731525
chronic fatique	22298006	0.20744172
... .200/100 ...	22298006	0.13982001
local hospital	22298006	0.1110217
enfarc ... enfarc ...	22298006	0.04789397
heart ... .the monitor	22298006	0.3480164
bp	22298006	0.19520357
chest pain..	22298006	0.38938892
mri	76948002	0.30438823
description sounds	76948002	0.23390572
spinal problems	76948002	0.53499335
bp	76948002	0.09296652
low doses	309521004	0.2247264
hand numbness	309521004	0.8850283
memory issues etc	309521004	0.21127164
chronic headaches	309521004	0.37504458
chest pains	90673000	0.45476815
anxiety medications	90673000	0.24370646
chest pains	90673000	0.45476815
blood test	22298006	0.1512467
x-ray	22298006	0.07445782
panic attavks	22298006	0.24775334
heavy pain	22298006	0.1442286
tingling	22298006	0.2235476
've learnt	22298006	0.05995227
calf muscle cramp	250084002	0.8769096
thigh muscle cramp	250084002	0.66830015
n't walk	250084002	0.1840392
poor bagel	60238002	0.13033248
blood vessels	60238002	0.30804858
upper thighs	271681002	0.2666855
upper thighs	60119000	0.23101616
upper thigh cramps	271681002	0.42696905
upper thigh cramps	60119000	0.23900408
right upper thigh	271681002	0.22434382
right upper thigh	60119000	0.12807512
cold sweats	271681002	0.40798503
cold sweats	60119000	0.33316734
stomach pain	271681002	0.89769244
stomach pain	60119000	0.2389739
experience muscle pain	271681002	0.34461117
experience muscle pain	60119000	0.20382926
bmi	22298006	0.18937364
ocd	22298006	0.10299462
health anxiety	22298006	0.21634898
experience arm pain	22298006	0.13480127
heart palpitations	22298006	0.44343412
anxiety symptoms	22298006	0.28927666
ecg	22298006	0.5755749
blood tests	22298006	0.11727099
chest pains	22298006	0.3859985
arm pains	22298006	0.18523318
're pains	22298006	0.20498717
panic attacks	60119000	0.30546033
doctors approval..	60238002	0.19980755
bradycardia	60238002	0.20065296
sore soles	60238002	0.4004647
chest pains	60238002	0.3464123
fatigue ...	60238002	0.30547836
e.r	60238002	0.177671
death ...	60238002	0.15993184
foot pain	60238002	0.34655386
cortisone shots	60238002	0.21765116
plantar	60238002	0.2219884
amolodipine	60238002	0.13350144
amitriptyline	262286000	0.17350963
panic attack	262286000	0.13304913
feet hands	262286000	0.12808159
amitriptyline	262286000	0.17350963
vision problems	262286000	0.22697645
weight gain	262286000	0.737993
different pain	224960004	0.27176335
body.my neck	224960004	0.17794567
'm soooo tired.along	224960004	0.10111584
ca n't	224960004	0.07919715
's anxiety	224960004	0.3177827
gp	262286000	0.16061126
weight gain	262286000	0.737993
duloxetine	40917007	0.2531386
neuropathic pain	40917007	0.33018473
pregabalin	40917007	0.162171
citropram 10mg	224960004	0.19000307
high bloodpressure	224960004	0.33884606
panic attack	224960004	0.25916135
citalopram	262286000	0.16009697
dry mouth	262286000	0.21697414
weight gain	262286000	0.737993
healthy diet	262286000	0.25059143
gp	262286000	0.16061126
lexapro	262286000	0.2041941
weight gain	262286000	0.737993
lexapro	262286000	0.2041941
underactive thyroid	224960004	0.24188954
endocrinologist i	224960004	-0.04033811
extreme tiredness	224960004	0.65023375
carpal tunnel	224960004	0.17759815
endocrinologist	224960004	0.0192138
carpal tunnel	224960004	0.17759815
gp	224960004	0.11459977
life ... .everyone	224960004	0.20499936
addisons i	224960004	0.26600796
blood test	224960004	0.2722478
short-synacthen test	224960004	0.17271599
endocrinologist	224960004	0.0192138
b12	224960004	0.19613326
cortisol injection	224960004	-0.00137044
synacthen test	224960004	0.20261061
thyroid levels	224960004	0.25314727
thyroxine i	224960004	0.10135934
short synacthen test i realise	224960004	0.20349413
cortisol injection	224960004	-0.00137044
mri	224960004	0.11358822
muscle pain	224960004	0.30502427
symptom list	224960004	0.12325338
addisons disease symptoms	224960004	0.17824814
short synacthen test	224960004	0.2373803
hypothyroid thing	224960004	0.22422051
amlodipine talk	22298006	0.33548203
high pressure	22298006	0.103272
dvt	8510008	0.3589871
abdominal surgery	8510008	0.21986073
warfarin	8510008	0.24550663
post clot symptoms	8510008	0.19121557
gp	8510008	0.15845619
warfarin	8510008	0.24550663
gp	8510008	0.15845619
dvt	8510008	0.3589871
gp	8510008	0.15845619
gen hosp	8510008	0.10392997
scans etc	8510008	0.22603686
dvt	8510008	0.3589871
thrombotic syndrome	8510008	0.2585129
physio	8510008	0.2715627
hosp	8510008	0.17128813
scan	8510008	0.19614075
pts	8510008	0.22604328
skin ulcers etc	8510008	0.202606
leg hurts	8510008	0.24850282
dvt	8510008	0.3589871
thrombosis uk	8510008	0.28993693
thrombosis	8510008	0.42243367
vascular consultant	8510008	0.04784217
dvt	8510008	0.3589871
blood thinners	8510008	0.31988752
blood tests	8510008	0.1564706
dvt	8510008	0.3589871
gen hosp	8510008	0.10392997
warfarin	8510008	0.24550663
pts	8510008	0.22604328
small op	8510008	0.2396588
gen anaesthetic	8510008	0.11897666
tiny scar	8510008	0.23354766
dead leg	8510008	0.2972477
syndrome	8510008	0.256823
groin stent	8510008	0.23621523
warfarin	8510008	0.24550663
dvt	8510008	0.3589871
pts	8510008	0.22604328
reduces symptoms	8510008	0.37899214
pts	8510008	0.22604328
dvt	8510008	0.3589871
symptoms	8510008	0.17013289
dvt	8510008	0.3589871
patient benefit	8510008	0.25344905
excellent vascular consultants	8510008	0.06010159
local gen hosp	8510008	0.08996578
dvt	8510008	0.3589871
pts	8510008	0.22604328
proper diagnosis	8510008	0.06569625
dvt	8510008	0.3589871
glue ear	90673000	0.21030706
hearing dullness	90673000	0.31984213
ear infections	90673000	0.29415685
throat pain	224960004	0.26928115
ear drum ... ..	224960004	0.28254092
ear ... ..	224960004	0.31499562
bit dizzy	224960004	0.47429243
miserable ... .. i evn hava chest infection ... .. chest	224960004	0.19248195
uncomfy ...	224960004	0.38070822
2x 7.5mg	60119000	0.16591762
ca n't sleep	60119000	0.45206416
disission ... ..	60119000	0.18715753
pt	271587009	0.13849908
symptoms wake	271587009	0.2889244
the pain releiver	60119000	0.1876132
pain releif	60119000	0.26378733
ibrufen	60119000	0.3264804
lyrica	60119000	0.19975543
sleep =	60119000	0.39450598
bronchiectasis	224960004	0.2250669
constant infections	224960004	0.24030882
flipper device	224960004	0.11367936
normal whilst	224960004	0.24973522
weight loss	60119000	0.32498568
pencil stools	60119000	0.14928958
normal symptoms	60119000	0.3686092
bowel conditions	60119000	0.27342337
ibs	60119000	0.16606903
mucous colitis	60119000	0.24225017
gut responds	60119000	0.08930607
gut instinct	60119000	0.2208778
blood vessel	60119000	0.2640935
emergency surgery	271681002	0.21452102
emergency surgery	162059005	0.27558225
stomach ache	271681002	1.0000001
stomach ache	162059005	0.8198751
physical symptoms	271681002	0.39604038
physical symptoms	162059005	0.36526108
own brain	271681002	0.18710805
own brain	162059005	0.20437574
chest pains	22298006	0.3859985
n't sleep	22298006	0.09596061
anxiety	40917007	0.39118463
irrational uncontrollable panic	40917007	0.3117841
tunnel vision	40917007	0.28361475
classic symptoms	40917007	0.19472328
weird feelings	40917007	0.34319198
lymes disease	224960004	0.2194545
rectal issues	224960004	0.1747489
proctogram	224960004	0.31162575
hrs sleep	224960004	0.4077199
'm ok	224960004	0.19674847
l5/s1	224960004	0.2749641
prob facet joint	224960004	0.23237488
mri	224960004	0.11358822
nerve etc	224960004	0.27520126
prolapse issues	224960004	0.20515177
anal region	224960004	0.10816787
drug dependant	224960004	0.16062821
bad days ... muscle aches	224960004	0.26356936
damp here.. rain	224960004	0.21082191
magnesium supplements	224960004	0.06924036
vitamin k	224960004	0.08746178
whole house energy	224960004	0.25155306
health food store	224960004	0.0008237
ca n't	224960004	0.07919715
grumpy mood	224960004	0.44443867
long drab winter	224960004	0.20581307
shoulder/neck area ...	224960004	0.08219016
kidney stones	224960004	0.07644898
​i 'm	224960004	0.09561999
panic attacks	224960004	0.22476923
​i 've	224960004	0.20768252
... .it 's	224960004	0.10975822
warm bath ... kills	224960004	0.1527921
stone ... ​i 'm	224960004	0.03752384
iu/day till	224960004	0.20221084
entire ankle	271587009	0.28101057
swollen.. i	271587009	0.209526
old female	224960004	0.31910712
severe depression	224960004	0.3178392
full blood	224960004	0.33826914
type b aortic dissection	224960004	0.0514918
co morbidities	224960004	0.11086607
gp	224960004	0.11459977
slow leaks	224960004	0.24893954
dissection	224960004	0.08806878
pain killers	224960004	0.24537209
ca n't bend	224960004	0.1409736
leg pain	10601006	0.6528692
boric acid	224960004	0.02768632
loud racy feeling	40917007	0.32483277
symptoms i	40917007	0.24484205
dont experience depression	40917007	0.24954589
sex drive	40917007	0.23026983
migraine aura	40917007	0.2927918
whole abdomen	224960004	0.19016017
months ..so	224960004	0.09999268
colonscopy i	405729008	0.29269785
colonscopy i	224960004	0.14294726
colonscopy i	40917007	0.1896254
blood test stool s	405729008	0.10717855
blood test stool s	224960004	0.19302541
blood test stool s	40917007	0.0900657
ultra sounds	405729008	0.24976163
ultra sounds	224960004	0.23044282
ultra sounds	40917007	0.24134329
problem ... .i amthinkjng	405729008	0.162882
problem ... .i amthinkjng	224960004	0.2052803
problem ... .i amthinkjng	40917007	0.14678109
cancer i	405729008	0.21203145
cancer i	224960004	0.14449549
cancer i	40917007	0.14020285
havd good body	405729008	0.18699792
havd good body	224960004	0.31182212
havd good body	40917007	0.21895298
burps problem..well 2weeks	405729008	0.17834014
burps problem..well 2weeks	224960004	0.27981684
burps problem..well 2weeks	40917007	0.24501352
colonscopy i ca n't	405729008	0.17614955
colonscopy i ca n't	224960004	0.09395347
colonscopy i ca n't	40917007	0.15461332
green beans	405729008	0.24390388
green beans	224960004	0.22858062
green beans	40917007	0.17254788
water melon i	405729008	0.18471223
water melon i	224960004	0.13672765
water melon i	40917007	0.22407547
days ... chemical plz	405729008	0.07710917
days ... chemical plz	224960004	0.2111865
days ... chemical plz	40917007	0.16644001
docfor colonscopy	405729008	0.26747215
docfor colonscopy	224960004	0.06279092
docfor colonscopy	40917007	0.06148977
months ... ..good luck	405729008	0.09589389
months ... ..good luck	224960004	0.1150095
months ... ..good luck	40917007	-0.01011901
panic attacks	22298006	0.2978208
stool problem	22298006	0.08653852
time upset stomach	22298006	0.10679754
mine colonscopy	22298006	0.07754517
gerd	22298006	0.26789725
surgery bcoz i	22298006	0.2831505
cancer o00ossssshhhhh	22298006	0.13289848
panic attack	22298006	0.2926091
dry mouth	224960004	0.330934
ca n't	224960004	0.07919715
n't slept	224960004	0.37901512
stomach acid	224960004	0.11605672
ca n't sleep	224960004	0.35959265
co amoxiclav	162059005	0.10204872
puritis	162059005	0.21049663
extreme fatigue	162059005	0.37126487
upset tummy	162059005	0.83400726
dark urine	162059005	0.33359748
chemical taste	162059005	0.29556417
numerous blood tests	162059005	0.19137736
co amoxiclav	162059005	0.10204872
relaxtion techniques	32914008	0.13072404
mindful meditation	32914008	0.2515562
