phrase	snomed_id	similarity
tea tree oil	79823003	0.13677728
warm bath	79823003	0.14689986
cold compress	79823003	0.20671824
itchy area	79823003	0.20112488
blood tests	224960004	0.26215032
adrenal fatigue	224960004	0.58332
post exteriors malaise besides	224960004	0.20150328
% gluten	224960004	0.08261972
gluten haha	224960004	0.09030398
fruit intake	224960004	0.15408504
500mg vitamin c intake	224960004	0.02661458
symptoms subside	224960004	0.25214815
sleep study	79823003	0.24189731
moderate copd	79823003	0.11899179
panic disorder	79823003	0.74767363
pulmonary doc	79823003	0.17579485
sleep doctor	79823003	0.20315935
mild asthma	79823003	0.20176658
normal heart rate	79823003	0.22814429
anxiety panic disorder	79823003	0.54712224
chest pain	79823003	0.3375002
bad anxiety	79823003	0.46635675
chest x ray	79823003	0.19820064
breath feeling	79823003	0.37719283
anxiety strikes	224960004	0.31364238
metronidazole	224960004	-0.03011391
incredible panic attacks	419145002	0.35780305
incredible panic attacks	79823003	0.57127357
alcohol addiction	419145002	0.19026801
alcohol addiction	79823003	0.15341404
tranquilizers ...	419145002	0.31112358
tranquilizers ...	79823003	0.34955525
panic attacks	419145002	0.42070097
panic attacks	79823003	0.7343409
gp	419145002	0.17247966
gp	79823003	0.19528289
dong test loads	224960004	0.20442735
chest -ray	224960004	0.14505711
hydroxyzine	224960004	0.06002143
fexofenadine	224960004	0.15186447
gp	224960004	0.11459977
dermatologist	224960004	0.01958148
moderate high blood pressure	224960004	0.24375382
gp	224960004	0.11459977
ecg	224960004	0.07996172
tall t-waves	224960004	0.30596313
slight withdrawal symptoms	32914008	0.3410728
body tenses	263897001	0.60981697
gp	224960004	0.11459977
bits blood test	224960004	0.20496212
vit d	224960004	0.15742987
blood test	224960004	0.2722478
vitd deficiency	224960004	0.26253158
gall	60119000	0.20953502
gastric reflux	60119000	0.22602361
hiatus hernia	60119000	0.19746499
extreme tiredness	60119000	0.66141355
ibs	224960004	0.10638386
agoraphobia	224960004	0.1069212
millyimp xx	224960004	0.32376882
coeliac disease	224960004	0.06167093
's accidental gluten	224960004	0.02815004
eg lactose	224960004	0.10798682
's ruling	224960004	0.11995211
gp	238131007	0.11194183
gp	224960004	0.11459977
nebuliser treatment	238131007	0.24412528
nebuliser treatment	224960004	0.03422368
n't breathe	238131007	0.16965729
n't breathe	224960004	0.26604497
tolerance test	238131007	0.24650353
tolerance test	224960004	0.2587968
rainboy	224960004	0.02947348
rainboy	60119000	0.05746509
~i 'm	224960004	0.17252406
~i 'm	60119000	0.13770455
panic disorder	79823003	0.74767363
25yo female	79823003	0.19893225
25yo female	224960004	0.2519544
nauseous etc etc	79823003	0.2017174
nauseous etc etc	224960004	0.35971922
dehydration headache	79823003	0.18371642
dehydration headache	224960004	0.2881851
mouth dry	79823003	0.19478947
mouth dry	224960004	0.27466565
mason jar	79823003	0.19601598
mason jar	224960004	0.08363017
nasty flavours	79823003	0.13052556
nasty flavours	224960004	0.19633959
salty citrus	79823003	0.08473079
salty citrus	224960004	0.12176537
's worth	79823003	0.06241172
's worth	224960004	0.15982509
bowel movement	79823003	0.18667576
bowel movement	224960004	0.16263719
moist toilet tissue etc	79823003	0.0796992
moist toilet tissue etc	224960004	0.17784375
ibs	79823003	0.23264222
ibs	224960004	0.10638386
n't wretch	79823003	0.21388483
n't wretch	224960004	0.20060933
liquid bowel movements	79823003	0.14480501
liquid bowel movements	224960004	0.17462026
husband woke	79823003	0.14954492
husband woke	224960004	0.23595755
flimsy hospital gown	60119000	0.2420062
painful corner	60119000	0.186016
gurgley stomach noises	60119000	0.22261167
slight cramps	60119000	0.31852514
colonoscopy experience	60119000	0.24849221
drs	60119000	0.2740071
nervous patient	60119000	0.262271
distant memory	60119000	0.3202489
.is hubby	419145002	0.19310974
campral	419145002	0.14889254
nalmefene	419145002	0.2012076
naltrexone	419145002	0.18309379
addiction in.my family	419145002	0.19160336
ex hubby	79823003	0.11843362
huge carrier bag	79823003	0.11038535
special brew cans	79823003	0.0830261
omg shock horror	79823003	0.28627995
[ color=violet	79823003	0.26177502
ed028d437d ] [ /color	79823003	0.07840576
ed028d437d ] [ size=18	79823003	0.14859577
ed028d437d ] [ /size	79823003	0.13316533
ed028d437d ] hi	79823003	0.13386525
panic attacks	79823003	0.7343409
weird sensation	79823003	0.3181098
light headedand	79823003	0.2231961
takin propamdol	79823003	0.23393005
feeling dread	79823003	0.36246467
,just label	79823003	0.15475076
gp	238131007	0.11194183
problem ankle	238131007	0.32627642
bad swelling	238131007	0.30376047
heavy weights	238131007	0.4499411
severe pain	238131007	0.3307241
gp	238131007	0.11194183
naproxen	238131007	0.10914814
ibrubfen	238131007	0.21089035
gp	238131007	0.11194183
n't panic	79823003	0.7605604
diharear blood	79823003	0.25271964
stool etc	79823003	0.10617402
liver enzymes	79823003	0.0773989
celiac disease	79823003	0.17012653
wheat rye etc	79823003	0.10280477
cut scan	79823003	0.259023
gp	224960004	0.11459977
inflammatory bowel clinic/specialist nurse	224960004	-0.03923768
crohns	224960004	0.09572837
colitis	224960004	-0.0077634
ca n't	224960004	0.07919715
crohns	224960004	0.09572837
colitis	224960004	-0.0077634
crohns	224960004	0.09572837
weight gain	224960004	0.26935804
immune suppresant type	224960004	0.16051936
high pain threshold	224960004	0.22696094
crohns	224960004	0.09572837
achy joints	224960004	0.24891075
germy	79823003	0.23344702
kidney disease	79823003	0.14061989
's part	79823003	0.01892747
son 's school	79823003	0.04817588
water tank	79823003	0.15836456
stress levels	79823003	0.24778219
relaxation tapes	79823003	0.23734498
water tank	79823003	0.15836456
present fragile state	79823003	0.18952271
water tank	79823003	0.15836456
manage stress	79823003	0.2446726
meds	79823003	0.34484407
meditation	79823003	0.24430048
stress resistance skills	79823003	0.10647367
water tank	79823003	0.15836456
fibromyalgia asthma	203082005	0.7025405
severe neck pain	203082005	0.45976186
anxiety frozen shoulder	203082005	0.36318126
knee	203082005	0.2168049
pip assessment	203082005	0.13804838
severe neck pain	203082005	0.45976186
own life .told pip	203082005	0.11791993
ie fibromyalgia	203082005	0.87038565
cbt	203082005	0.16653544
memory issues	224960004	0.12321804
pontine myelinolysis	419145002	0.23141971
ponz	419145002	0.2811947
liver transplant	419145002	0.1479605
icu	419145002	0.24167319
physical therapy	419145002	0.12396608
partial recovery	419145002	0.13361578
hearing aids	419145002	0.2090208
'm forgetfull	419145002	0.10732158
left hand shakes	419145002	0.1835817
ponz	419145002	0.2811947
reglin	267073005	0.21005356
daughters doctor	267073005	0.10759913
psycotic meds	267073005	0.25054118
zyprexa- mood	267073005	0.3147053
daughter gain 50bs	267073005	0.08006102
topamax-	267073005	0.14294362
mood stabalizer	267073005	0.2431338
i.v	267073005	0.08025591
normal foods	267073005	0.07954305
dose antisiezure medicine	267073005	0.14259222
siezures	267073005	0.32818043
brain fires	267073005	0.35581055
brain section	267073005	0.21011443
antisiezure	267073005	0.18020758
antisiezure meds	267073005	0.28921765
deep depression	224960004	0.31523108
suicide methods suggests	224960004	0.12543508
urgent gp appointment	224960004	0.11168018
god bless ♥♥	224960004	0.23881656
blood clot	79823003	0.23598716
's days	79823003	0.1189516
eeg test	79823003	0.27694505
seizure meds	79823003	0.3577899
blood clot	79823003	0.23598716
seizure meds incase.but	79823003	0.2955519
cardiology test	79823003	0.23700254
'm ok	79823003	0.21462551
's horrible	79823003	0.18791915
'm healthy	79823003	0.09398688
massive heart attack	224960004	0.22462974
defib	224960004	0.19409004
hospital total	224960004	0.09127973
clopidogrel	224960004	0.13121614
simva	224960004	0.21243015
feeling lathargic	224960004	0.6066339
ginger	224960004	0.21709548
vitamin e	224960004	0.05393673
eye specialist	203082005	0.22673924
futhur investagation	203082005	0.06465388
sjorgens disease raynards	203082005	0.41110602
autoimmune disease	203082005	0.55365264
blood test wer	203082005	0.22072102
absolute pain	203082005	0.2897671
autoimmune disease	203082005	0.55365264
flare ups	203082005	0.2005195
eye infections	203082005	0.17074004
apple cider vinegar	203082005	0.18494546
autoimmune disease	203082005	0.55365264
manual job	60119000	0.10000561
chest wall	60119000	0.25455818
chest heaviness	60119000	0.35770082
hematologist	60119000	0.20926338
pulmonologist	60119000	0.18079351
seizures sleep	60119000	0.44967327
automatic nervous system	60119000	0.19989826
automatic nervous system dysfunction	60119000	0.21403345
blood pressure	60119000	0.29180175
heart rate	60119000	0.36479157
10mg 1x	60119000	0.21779095
panic attacks	60119000	0.30546033
ribinose deficiency	60119000	0.45618987
lb weights	60119000	0.22531691
fmla	60119000	0.31805837
grad school	60119000	0.19634655
internal body shakes	60119000	0.19238538
anxiety attacks	60119000	0.35469684
left leg	60119000	0.24173118
big hospital	60119000	0.18285516
autoimmune neurology specialist	60119000	0.05432802
infed iv	60119000	0.11128795
gentle evening stroll	267073005	0.06081013
n't cry	79823003	0.36173463
's days	34951003	0.13060117
... .tired..but sober	224960004	0.26135865
metallic taste	11193009	0.99999994
ferritin levels	60032008	0.1524168
heavy periods etc	60032008	0.10204035
brain fog	60032008	0.36405706
gp	60032008	0.06450745
postmenopausal woman	203082005	0.24003252
extreme fatigue	203082005	0.3690542
chest pain	203082005	0.33034402
side headaches	203082005	0.20439488
hair loss	203082005	0.24039596
gp	203082005	0.10828236
fibromyalgia	203082005	1.
b12 works	203082005	0.31959766
ekg	203082005	0.25727373
rh-	203082005	0.06542165
blood type	203082005	0.13900769
numerous spinal surgeries	203082005	0.25971776
ca n't	203082005	0.06082478
story vs mine	203082005	-0.04424298
root canal	203082005	0.18357825
root canals	203082005	0.16499926
dentist kills	203082005	0.03666185
dead tooth	203082005	0.12221269
severe ailments	203082005	0.44072175
root canals	203082005	0.16499926
medical field	203082005	0.23877397
dmso	203082005	0.17881522
health anxiety	79823003	0.38351795
feeling nauseous	79823003	0.24258493
sugar levels	79823003	0.1524086
initial anxiety ..	79823003	0.3443535
physical symptoms	79823003	0.23614326
bit dizzy	79823003	0.25593904
normal lump	79823003	0.22949623
brain tumour	79823003	0.2656067
mouth ulcers	79823003	0.06580314
hard lump	79823003	0.24584393
... cancer	79823003	0.27498943
jaw line	79823003	0.10079622
lymphoma ect	79823003	0.17079034
groin area	79823003	0.12779006
anxiety	79823003	0.51885116
depression ect	79823003	0.20533457
good diet	419145002	0.12361862
blood test	79823003	0.24887896
x-ray	79823003	0.13610658
panic attavks	79823003	0.8788991
heavy pain	79823003	0.25510404
tingling	79823003	0.3259526
've learnt	79823003	0.28212482
poor bagel	60238002	0.13033248
blood vessels	60238002	0.30804858
leg cramps	79823003	0.13981421
magnesium	79823003	0.22303419
panic	79823003	1.
drink lotsa fluids	79823003	0.1042923
pure juice	79823003	0.02624689
sheer horror	79823003	0.30780095
upper thigh	79823003	0.07066944
forefinger skin ...	79823003	0.13999012
electrical wall plugs	79823003	0.16929221
upper thighs	60119000	0.23101616
upper thigh cramps	60119000	0.23900408
right upper thigh	60119000	0.12807512
cold sweats	60119000	0.33316734
stomach pain	60119000	0.2389739
experience muscle pain	60119000	0.20382926
panic attacks	60119000	0.30546033
doctors approval..	60238002	0.19980755
bradycardia	60238002	0.20065296
sore soles	60238002	0.4004647
chest pains	60238002	0.3464123
fatigue ...	60238002	0.30547836
e.r	60238002	0.177671
death ...	60238002	0.15993184
foot pain	60238002	0.34655386
cortisone shots	60238002	0.21765116
plantar	60238002	0.2219884
amolodipine	60238002	0.13350144
j scares	79823003	0.34626275
bad insomnia	79823003	0.13231894
i ca n't sleep	79823003	0.18108283
eaten csuse	79823003	0.24438979
different pain	224960004	0.27176335
body.my neck	224960004	0.17794567
'm soooo tired.along	224960004	0.10111584
ca n't	224960004	0.07919715
's anxiety	224960004	0.3177827
hip replacement	419145002	0.16669747
right hip	419145002	0.19895129
amassive haematoma	419145002	0.08170889
hip op i	419145002	0.1996314
leg length discrepancy	419145002	0.17216764
hip replacement	419145002	0.16669747
unfortunatleythe	419145002	0.21981175
degenerative scoliosis	419145002	0.18213797
lumbar	419145002	0.21812329
blood transfusions	419145002	0.23145711
massive haematoma	419145002	0.19207767
anothre hip op	419145002	0.20873041
tensor fascia latea	419145002	0.05017324
trochanteric bursa	419145002	-0.02926235
mother 's	419145002	0.18462491
tensor fascia	419145002	0.11506009
muscle splits	419145002	0.20264956
big indentation	419145002	0.13074936
ceramic/ceramic hip	419145002	0.14619885
soft tissue damage	419145002	0.17793477
duloxetine	203082005	0.20425881
neuropathic pain	203082005	0.43088388
pregabalin	203082005	0.35570592
citropram 10mg	224960004	0.19000307
high bloodpressure	224960004	0.33884606
panic attack	224960004	0.25916135
underactive thyroid	224960004	0.24188954
endocrinologist i	224960004	-0.04033811
extreme tiredness	224960004	0.65023375
carpal tunnel	224960004	0.17759815
endocrinologist	224960004	0.0192138
carpal tunnel	224960004	0.17759815
gp	224960004	0.11459977
life ... .everyone	224960004	0.20499936
addisons i	224960004	0.26600796
blood test	224960004	0.2722478
short-synacthen test	224960004	0.17271599
endocrinologist	224960004	0.0192138
b12	224960004	0.19613326
cortisol injection	224960004	-0.00137044
synacthen test	224960004	0.20261061
thyroid levels	224960004	0.25314727
thyroxine i	224960004	0.10135934
short synacthen test i realise	224960004	0.20349413
cortisol injection	224960004	-0.00137044
mri	224960004	0.11358822
muscle pain	224960004	0.30502427
symptom list	224960004	0.12325338
addisons disease symptoms	224960004	0.17824814
short synacthen test	224960004	0.2373803
hypothyroid thing	224960004	0.22422051
n't panic	79823003	0.7605604
fat ...	79823003	0.26055562
throat pain	224960004	0.26928115
ear drum ... ..	224960004	0.28254092
ear ... ..	224960004	0.31499562
bit dizzy	224960004	0.47429243
miserable ... .. i evn hava chest infection ... .. chest	224960004	0.19248195
uncomfy ...	224960004	0.38070822
2x 7.5mg	60119000	0.16591762
ca n't sleep	60119000	0.45206416
disission ... ..	60119000	0.18715753
the pain releiver	60119000	0.1876132
pain releif	60119000	0.26378733
ibrufen	60119000	0.3264804
lyrica	60119000	0.19975543
sleep =	60119000	0.39450598
bronchiectasis	224960004	0.2250669
constant infections	224960004	0.24030882
flipper device	224960004	0.11367936
normal whilst	224960004	0.24973522
i'm.5	419145002	0.17860802
weeks post op	419145002	0.23758352
approx 10mgs	419145002	0.0684891
withdrawal seizure	419145002	0.34186536
withdrawal symptoms	419145002	0.2566013
etc ... ..	419145002	0.07169789
traumatic labour/birth	419145002	0.4529307
pnd	419145002	0.28011373
chordiazapoxide	419145002	0.29020283
gp	419145002	0.17247966
weight loss	60119000	0.32498568
pencil stools	60119000	0.14928958
normal symptoms	60119000	0.3686092
bowel conditions	60119000	0.27342337
ibs	60119000	0.16606903
mucous colitis	60119000	0.24225017
gut responds	60119000	0.08930607
gut instinct	60119000	0.2208778
blood vessel	60119000	0.2640935
emergency surgery	162059005	0.27558225
stomach ache	162059005	0.8198751
physical symptoms	162059005	0.36526108
own brain	162059005	0.20437574
physical healthy	79823003	0.11407467
partial weight	79823003	0.06722434
entire weight	79823003	0.04839814
trauma clinic appointment	79823003	0.16130811
weeks post fracture	79823003	0.06938751
aircast boot	79823003	0.21502267
